apartment_id,mapped_elementary_count,eligible_middle_count,eligible_middle_score_mean,eligible_middle_score_max,eligible_middle_score_min,eligible_middle_score_range,best_middle_option_score,worst_middle_option_score,eligible_middle_schools,has_guaranteed_assignment,all_elementaries_guaranteed,guaranteed_middle_count,guaranteed_middle_name,guaranteed_middle_score,guaranteed_middle_score_max,guaranteed_middle_is_top_tier,middle_score_available_count,assignment_probability_used,guaranteed_middle_score_component
A10019952,1,1,45.647058823529406,45.647058823529406,45.647058823529406,0.0,45.647058823529406,45.647058823529406,신호중,1,1,1,신호중,45.647058823529406,45.647058823529406,0,1,False,0.4564705882352941
A10019976,1,2,27.088235294117645,27.088235294117645,27.088235294117645,0.0,27.088235294117645,27.088235294117645,금성중;부산서중,0,0,0,,,,0,1,False,0.0
A10020002,1,5,50.25294117647059,73.52941176470588,36.970588235294116,36.55882352941177,73.52941176470588,36.970588235294116,광안중;동수영중;동아중;부산수영중학교;한바다중,0,0,0,,,,0,5,False,0.0
A10020004,1,3,42.720588235294116,45.14705882352941,40.294117647058826,4.852941176470587,45.14705882352941,40.294117647058826,문현여중;배정중;부산중앙중,0,0,0,,,,0,2,False,0.0
A10020008,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10020018,1,2,75.11764705882354,84.70588235294117,65.52941176470588,19.17647058823529,84.70588235294117,65.52941176470588,구서여중;남산중,0,0,0,,,,0,2,False,0.0
A10020020,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020029,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10020042,1,4,55.205882352941174,68.58823529411767,46.5,22.088235294117666,68.58823529411767,46.5,대동중;사하중;하남중;하단중,0,0,0,,,,0,4,False,0.0
A10020059,1,3,32.509803921568626,43.470588235294116,21.14705882352941,22.323529411764707,43.470588235294116,21.14705882352941,개금여중;개림중;부산개성중,0,0,0,,,,0,3,False,0.0
A10020083,1,5,66.6,87.20588235294116,43.970588235294116,43.235294117647044,87.20588235294116,43.970588235294116,남천중;대천중;동아중;부산수영중;한바다중,0,0,0,,,,0,5,False,0.0
A10020156,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10020161,1,2,38.86764705882353,59.55882352941176,18.176470588235293,41.382352941176464,59.55882352941176,18.176470588235293,다대중;다선중,0,0,0,,,,0,2,False,0.0
A10020162,1,3,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,35.588235294117645,18.147058823529413,가람중;구남중;구포중,0,0,0,,,,0,3,False,0.0
A10020194,1,3,58.08823529411765,73.52941176470588,43.970588235294116,29.558823529411768,73.52941176470588,43.970588235294116,동아중;부산수영중학교;한바다중,0,0,0,,,,0,3,False,0.0
A10020213,1,3,38.00000000000001,54.82352941176472,15.705882352941178,39.117647058823536,54.82352941176472,15.705882352941178,가야여중;부산개성중;서면중,0,0,0,,,,0,3,False,0.0
A10020224,1,3,93.3529411764706,97.70588235294117,89.82352941176471,7.882352941176464,97.70588235294117,89.82352941176471,해강중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10020256,1,4,60.19117647058823,69.70588235294117,46.5,23.205882352941174,69.70588235294117,46.5,건국중;당리중;동주여중;사하중,0,0,0,,,,0,4,False,0.0
A10020264,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020289,1,3,43.69117647058823,47.147058823529406,40.23529411764706,6.911764705882348,47.147058823529406,40.23529411764706,감만중;대연중;배정중,0,0,0,,,,0,2,False,0.0
A10020313,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10020370,1,3,48.96078431372549,56.970588235294116,40.44117647058824,16.529411764705877,56.970588235294116,40.44117647058824,영도제일중;태종대중;해동중,0,0,0,,,,0,3,False,0.0
A10020378,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020395,1,3,66.3235294117647,87.20588235294116,40.23529411764706,46.9705882352941,87.20588235294116,40.23529411764706,남천중;대연중;대천중,0,0,0,,,,0,3,False,0.0
A10020434,1,6,54.509803921568626,76.79411764705881,34.82352941176471,41.9705882352941,76.79411764705881,34.82352941176471,경남중;동주여중;부산대신중학교;부산여중;부산중앙여자중학교;삼성중,0,0,0,,,,0,6,False,0.0
A10020442,1,6,49.220588235294116,64.79411764705883,34.82352941176471,29.970588235294116,64.79411764705883,34.82352941176471,경남중;동주여중;부산대신중학교;부산여중;부산중앙여자중학교;장평중,0,0,0,,,,0,6,False,0.0
A10020458,1,4,53.47058823529412,57.294117647058826,45.20588235294118,12.088235294117645,57.294117647058826,45.20588235294118,광무여중;동평여중;동평중;서면중,0,0,0,,,,0,4,False,0.0
A10020470,1,2,71.04411764705883,78.3529411764706,63.73529411764706,14.617647058823536,78.3529411764706,63.73529411764706,동래중;유락여자중,0,0,0,,,,0,2,False,0.0
A10020475,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10020498,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10020510,1,2,11.073529411764707,21.058823529411764,1.0882352941176472,19.970588235294116,21.058823529411764,1.0882352941176472,기장중;대청중,0,0,0,,,,0,2,False,0.0
A10020525,1,4,60.55882352941177,76.79411764705881,45.05882352941177,31.735294117647044,76.79411764705881,45.05882352941177,감천중;동주여중;삼성중;장평중,0,0,0,,,,0,4,False,0.0
A10020530,1,1,18.705882352941178,18.705882352941178,18.705882352941178,0.0,18.705882352941178,18.705882352941178,모라중,1,1,1,모라중,18.705882352941178,18.705882352941178,0,1,False,0.18705882352941178
A10020569,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020573,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020596,1,2,27.088235294117645,27.088235294117645,27.088235294117645,0.0,27.088235294117645,27.088235294117645,금성중;부산서중,0,0,0,,,,0,1,False,0.0
A10020621,1,1,15.705882352941176,15.705882352941176,15.705882352941176,0.0,15.705882352941176,15.705882352941176,덕천중,1,1,1,덕천중,15.705882352941176,15.705882352941176,0,1,False,0.15705882352941175
A10020637,1,2,73.89705882352942,82.26470588235294,65.52941176470588,16.735294117647058,82.26470588235294,65.52941176470588,금정중;남산중,0,0,0,,,,0,2,False,0.0
A10020638,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10020641,1,2,11.073529411764707,21.058823529411764,1.0882352941176472,19.970588235294116,21.058823529411764,1.0882352941176472,기장중;대청중,0,0,0,,,,0,2,False,0.0
A10020645,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020649,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10020663,1,3,45.45098039215686,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,동의중;부산진여중;양동여중,0,0,0,,,,0,3,False,0.0
A10020675,1,2,34.794117647058826,45.38235294117647,24.205882352941178,21.176470588235293,45.38235294117647,24.205882352941178,초연중;초읍중,0,0,0,,,,0,2,False,0.0
A10020679,1,3,82.88235294117648,93.44117647058823,67.5,25.941176470588232,93.44117647058823,67.5,분포중;오륙도중;용호중,0,0,0,,,,0,3,False,0.0
A10020688,1,4,61.13970588235294,69.70588235294117,46.5,23.205882352941174,69.70588235294117,46.5,건국중;당리중;사하중;하단중,0,0,0,,,,0,4,False,0.0
A10020690,1,3,48.96078431372549,56.970588235294116,40.44117647058824,16.529411764705877,56.970588235294116,40.44117647058824,영도제일중;태종대중;해동중,0,0,0,,,,0,3,False,0.0
A10020702,1,3,48.30392156862746,98.91176470588236,18.88235294117647,80.02941176470588,98.91176470588236,18.88235294117647,센텀중;재송여자중;재송중,0,0,0,,,,0,3,False,0.0
A10020717,1,4,44.977941176470594,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;부산여중;부산중앙여자중학교;송도중,0,0,0,,,,0,4,False,0.0
A10020721,2,5,42.864705882352936,57.76470588235294,21.14705882352941,36.617647058823536,57.76470588235294,21.14705882352941,개금여중;개림중;동양중;동평여중;동평중,0,0,0,,,,0,5,False,0.0
A10020727,1,4,49.5,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,덕명여중;동의중;부산진여중;항도중,0,0,0,,,,0,4,False,0.0
A10020732,1,3,55.568627450980394,69.55882352941177,45.44117647058823,24.117647058823536,69.55882352941177,45.44117647058823,동현중;부곡여자중;부곡중,0,0,0,,,,0,3,False,0.0
A10020754,1,4,42.63970588235294,56.55882352941176,15.705882352941178,40.85294117647058,56.55882352941176,15.705882352941178,가야여중;광무여중;부산개성중;서면중,0,0,0,,,,0,4,False,0.0
A10020779,1,2,75.11764705882354,84.70588235294117,65.52941176470588,19.17647058823529,84.70588235294117,65.52941176470588,구서여중;남산중,0,0,0,,,,0,2,False,0.0
A10020780,1,3,68.95098039215686,78.3529411764706,51.70588235294118,26.647058823529413,78.3529411764706,51.70588235294118,동래중;동해중;부곡여중,0,0,0,,,,0,3,False,0.0
A10020784,1,4,49.5,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,덕명여중;동의중;부산진여중;항도중,0,0,0,,,,0,4,False,0.0
A10020803,1,3,55.568627450980394,69.55882352941177,45.44117647058823,24.117647058823536,69.55882352941177,45.44117647058823,동현중;부곡여자중;부곡중,0,0,0,,,,0,3,False,0.0
A10020804,1,3,67.84313725490198,82.26470588235294,51.70588235294118,30.55882352941176,82.26470588235294,51.70588235294118,금정중;부곡여중;부곡중,0,0,0,,,,0,3,False,0.0
A10020805,1,3,67.84313725490198,82.26470588235294,51.70588235294118,30.55882352941176,82.26470588235294,51.70588235294118,금정중;부곡여중;부곡중,0,0,0,,,,0,3,False,0.0
A10020806,1,2,75.11764705882354,84.70588235294117,65.52941176470588,19.17647058823529,84.70588235294117,65.52941176470588,구서여중;남산중,0,0,0,,,,0,2,False,0.0
A10020808,1,4,60.19117647058823,69.70588235294117,46.5,23.205882352941174,69.70588235294117,46.5,건국중;당리중;동주여중;사하중,0,0,0,,,,0,4,False,0.0
A10020827,1,3,28.725490196078436,44.0,18.705882352941178,25.294117647058822,44.0,18.705882352941178,덕포여중;모라중;신라중,0,0,0,,,,0,3,False,0.0
A10020856,1,3,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,62.52941176470588,21.999999999999996,덕명여중;부산동중;부산진여중,0,0,0,,,,0,3,False,0.0
A10020870,1,3,45.45098039215686,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,동의중;부산진여중;양동여중,0,0,0,,,,0,3,False,0.0
A10020951,1,3,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,62.52941176470588,21.999999999999996,덕명여중;부산동중;부산진여중,0,0,0,,,,0,3,False,0.0
A10020963,1,2,36.63235294117647,51.294117647058826,21.970588235294116,29.32352941176471,51.294117647058826,21.970588235294116,반송여자중;반송중,0,0,0,,,,0,2,False,0.0
A10020971,1,4,53.47058823529412,57.294117647058826,45.20588235294118,12.088235294117645,57.294117647058826,45.20588235294118,광무여중;동평여중;동평중;서면중,0,0,0,,,,0,4,False,0.0
A10020980,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10021016,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021024,1,2,21.970588235294116,21.970588235294116,21.970588235294116,0.0,21.970588235294116,21.970588235294116,반송중;운송중,0,0,0,,,,0,1,False,0.0
A10021031,1,2,38.86764705882353,59.55882352941176,18.176470588235293,41.382352941176464,59.55882352941176,18.176470588235293,다대중;다선중,0,0,0,,,,0,2,False,0.0
A10021046,1,6,52.04901960784314,76.79411764705881,34.82352941176471,41.9705882352941,76.79411764705881,34.82352941176471,감천중;경남중;부산여중;부산중앙여자중학교;삼성중;송도중,0,0,0,,,,0,6,False,0.0
A10021073,1,9,52.36601307189542,69.70588235294117,34.82352941176471,34.882352941176464,69.70588235294117,34.82352941176471,건국중;경남중;당리중;동주여중;부산대신중학교;부산여중;부산중앙여자중학교;사하중;장평중,0,0,0,,,,0,9,False,0.0
A10021074,1,4,38.25,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;영남중;장림여중;장평중,0,0,0,,,,0,4,False,0.0
A10021102,1,3,32.509803921568626,43.470588235294116,21.14705882352941,22.323529411764707,43.470588235294116,21.14705882352941,개금여중;개림중;부산개성중,0,0,0,,,,0,3,False,0.0
A10021108,1,7,48.98319327731093,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;경남중;덕원중;동주여중;부산대신중학교;부산여중;선화여중,0,0,0,,,,0,7,False,0.0
A10021113,1,2,38.86764705882353,59.55882352941176,18.176470588235293,41.382352941176464,59.55882352941176,18.176470588235293,다대중;다선중,0,0,0,,,,0,2,False,0.0
A10021124,1,2,38.86764705882353,59.55882352941176,18.176470588235293,41.382352941176464,59.55882352941176,18.176470588235293,다대중;다선중,0,0,0,,,,0,2,False,0.0
A10021131,1,2,71.04411764705883,78.3529411764706,63.73529411764706,14.617647058823536,78.3529411764706,63.73529411764706,동래중;유락여자중,0,0,0,,,,0,2,False,0.0
A10021160,1,3,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,92.52941176470588,77.88235294117646,신도중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10021168,1,3,58.08823529411765,73.52941176470588,43.970588235294116,29.558823529411768,73.52941176470588,43.970588235294116,동아중;부산수영중학교;한바다중,0,0,0,,,,0,3,False,0.0
A10021181,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10021189,1,3,78.86274509803923,92.52941176470588,54.23529411764706,38.294117647058826,92.52941176470588,54.23529411764706,동백중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10021191,1,4,61.13970588235294,69.70588235294117,46.5,23.205882352941174,69.70588235294117,46.5,건국중;당리중;사하중;하단중,0,0,0,,,,0,4,False,0.0
A10021196,1,7,48.98319327731093,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;경남중;덕원중;동주여중;부산대신중학교;부산여중;선화여중,0,0,0,,,,0,7,False,0.0
A10021197,1,3,61.88235294117647,88.5,45.44117647058823,43.05882352941177,88.5,45.44117647058823,동현중;부곡여자중;장전중,0,0,0,,,,0,3,False,0.0
A10021198,1,6,50.259803921568626,83.17647058823529,19.323529411764707,63.85294117647058,83.17647058823529,19.323529411764707,경남여중;덕원중;부산남중;부산대신중학교;선화여중;신선중,0,0,0,,,,0,6,False,0.0
A10021201,1,2,63.970588235294116,71.11764705882354,56.823529411764696,14.29411764705884,71.11764705882354,56.823529411764696,인지중;장산중,0,0,0,,,,0,2,False,0.0
A10021202,1,3,79.57843137254902,88.5,65.52941176470588,22.970588235294116,88.5,65.52941176470588,구서여중;남산중;장전중,0,0,0,,,,0,3,False,0.0
A10021207,1,4,83.57352941176471,97.70588235294117,54.23529411764706,43.470588235294116,97.70588235294117,54.23529411764706,동백중;해강중;해운대여중;해운대중,0,0,0,,,,0,4,False,0.0
A10021208,1,3,37.794117647058826,48.5,27.088235294117645,21.411764705882355,48.5,27.088235294117645,금성중;부산동여중;부산서중,0,0,0,,,,0,2,False,0.0
A10021217,1,2,80.83823529411765,83.41176470588236,78.26470588235294,5.14705882352942,83.41176470588236,78.26470588235294,부흥중;상당중,0,0,0,,,,0,2,False,0.0
A10021220,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021235,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10021242,1,3,78.86274509803923,92.52941176470588,54.23529411764706,38.294117647058826,92.52941176470588,54.23529411764706,동백중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10021243,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10021249,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021257,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021261,1,3,46.32352941176472,71.8529411764706,26.294117647058822,45.55882352941177,71.8529411764706,26.294117647058822,안락중;충렬중;학산여중,0,0,0,,,,0,3,False,0.0
A10021277,1,3,93.3529411764706,97.70588235294117,89.82352941176471,7.882352941176464,97.70588235294117,89.82352941176471,해강중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10021285,1,2,45.14705882352941,45.14705882352941,45.14705882352941,0.0,45.14705882352941,45.14705882352941,문현여중;배정중,0,0,0,,,,0,1,False,0.0
A10021303,1,2,30.82352941176471,41.76470588235294,19.882352941176475,21.882352941176467,41.76470588235294,19.882352941176475,엄궁중;학장중,0,0,0,,,,0,2,False,0.0
A10021306,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021308,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10021327,1,4,72.78676470588235,94.26470588235294,36.50000000000001,57.764705882352935,94.26470588235294,36.50000000000001,사직여중;사직중;여명중;온천중,0,0,0,,,,0,4,False,0.0
A10021328,1,2,36.63235294117647,51.294117647058826,21.970588235294116,29.32352941176471,51.294117647058826,21.970588235294116,반송여자중;반송중,0,0,0,,,,0,2,False,0.0
A10021334,1,3,67.84313725490198,82.26470588235294,51.70588235294118,30.55882352941176,82.26470588235294,51.70588235294118,금정중;부곡여중;부곡중,0,0,0,,,,0,3,False,0.0
A10021338,1,2,21.970588235294116,21.970588235294116,21.970588235294116,0.0,21.970588235294116,21.970588235294116,반송중;운송중,0,0,0,,,,0,1,False,0.0
A10021340,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021341,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021342,1,4,83.57352941176471,97.70588235294117,54.23529411764706,43.470588235294116,97.70588235294117,54.23529411764706,동백중;해강중;해운대여중;해운대중,0,0,0,,,,0,4,False,0.0
A10021343,1,3,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,92.52941176470588,77.88235294117646,신도중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10021347,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021353,1,4,44.867647058823536,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;대신여중;덕원중;부산여중,0,0,0,,,,0,4,False,0.0
A10021395,1,3,39.72549019607843,54.11764705882353,23.294117647058822,30.823529411764707,54.11764705882353,23.294117647058822,동주중;주례여중;학장중,0,0,0,,,,0,3,False,0.0
A10021404,1,6,50.259803921568626,83.17647058823529,19.323529411764707,63.85294117647058,83.17647058823529,19.323529411764707,경남여중;덕원중;부산남중;부산대신중학교;선화여중;신선중,0,0,0,,,,0,6,False,0.0
A10021413,1,4,44.977941176470594,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;부산여중;부산중앙여자중학교;송도중,0,0,0,,,,0,4,False,0.0
A10021421,1,3,39.72549019607843,54.11764705882353,23.294117647058822,30.823529411764707,54.11764705882353,23.294117647058822,동주중;주례여중;학장중,0,0,0,,,,0,3,False,0.0
A10021442,1,3,28.725490196078436,44.0,18.705882352941178,25.294117647058822,44.0,18.705882352941178,덕포여중;모라중;신라중,0,0,0,,,,0,3,False,0.0
A10021454,1,2,11.073529411764707,21.058823529411764,1.0882352941176472,19.970588235294116,21.058823529411764,1.0882352941176472,기장중;대청중,0,0,0,,,,0,2,False,0.0
A10021462,1,5,50.25294117647059,73.52941176470588,36.970588235294116,36.55882352941177,73.52941176470588,36.970588235294116,광안중;동수영중;동아중;부산수영중학교;한바다중,0,0,0,,,,0,5,False,0.0
A10021467,1,2,38.705882352941174,54.11764705882353,23.294117647058822,30.823529411764707,54.11764705882353,23.294117647058822,동주중;주례여중,0,0,0,,,,0,2,False,0.0
A10021471,1,4,33.786764705882355,54.82352941176472,15.705882352941178,39.117647058823536,54.82352941176472,15.705882352941178,가야여중;개림중;부산개성중;서면중,0,0,0,,,,0,4,False,0.0
A10021487,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10021489,1,4,80.42647058823529,83.41176470588236,77.88235294117646,5.529411764705898,83.41176470588236,77.88235294117646,부흥중;상당중;신도중;양운중,0,0,0,,,,0,4,False,0.0
A10021493,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10021495,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여중;여명중;이사벨중학교,0,0,0,,,,0,3,False,0.0
A10021497,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021500,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10021516,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021527,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10021538,1,3,93.3529411764706,97.70588235294117,89.82352941176471,7.882352941176464,97.70588235294117,89.82352941176471,해강중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10021542,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10021544,1,2,75.11764705882354,84.70588235294117,65.52941176470588,19.17647058823529,84.70588235294117,65.52941176470588,구서여중;남산중,0,0,0,,,,0,2,False,0.0
A10021565,1,6,50.259803921568626,83.17647058823529,19.323529411764707,63.85294117647058,83.17647058823529,19.323529411764707,경남여중;덕원중;부산남중;부산대신중학교;선화여중;신선중,0,0,0,,,,0,6,False,0.0
A10021572,1,6,52.04901960784314,76.79411764705881,34.82352941176471,41.9705882352941,76.79411764705881,34.82352941176471,감천중;경남중;부산여중;부산중앙여자중학교;삼성중;송도중,0,0,0,,,,0,6,False,0.0
A10021577,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10021596,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10021604,1,2,38.705882352941174,54.11764705882353,23.294117647058822,30.823529411764707,54.11764705882353,23.294117647058822,동주중;주례여중,0,0,0,,,,0,2,False,0.0
A10021607,1,3,59.529411764705884,78.3529411764706,36.50000000000001,41.85294117647059,78.3529411764706,36.50000000000001,동래중;온천중;유락여중,0,0,0,,,,0,3,False,0.0
A10021608,1,3,61.88235294117647,88.5,45.44117647058823,43.05882352941177,88.5,45.44117647058823,동현중;부곡여자중;장전중,0,0,0,,,,0,3,False,0.0
A10021630,1,3,48.96078431372549,56.970588235294116,40.44117647058824,16.529411764705877,56.970588235294116,40.44117647058824,영도제일중;태종대중;해동중,0,0,0,,,,0,3,False,0.0
A10021631,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10021675,1,4,68.85294117647058,78.3529411764706,56.529411764705884,21.82352941176471,78.3529411764706,56.529411764705884,동래중;동해중;부산내성중학교;유락여중,0,0,0,,,,0,4,False,0.0
A10021678,1,3,38.00000000000001,54.82352941176472,15.705882352941178,39.117647058823536,54.82352941176472,15.705882352941178,가야여중;부산개성중;서면중,0,0,0,,,,0,3,False,0.0
A10021680,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10021688,1,7,48.98319327731093,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;경남중;덕원중;동주여중;부산대신중학교;부산여중;선화여중,0,0,0,,,,0,7,False,0.0
A10021712,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10021750,1,3,74.15686274509805,88.5,51.70588235294118,36.79411764705882,88.5,51.70588235294118,금정중;부곡여중;장전중,0,0,0,,,,0,3,False,0.0
A10021758,2,4,41.42647058823529,57.76470588235294,21.176470588235293,36.58823529411765,57.76470588235294,21.176470588235293,동양중;주감중;주례여중;주례중,1,0,1,주감중,21.176470588235293,21.176470588235293,0,4,False,0.21176470588235294
A10021797,1,3,51.127450980392155,83.17647058823529,35.02941176470588,48.14705882352941,83.17647058823529,35.02941176470588,남도여중;부산남중;부산영선중학교,0,0,0,,,,0,3,False,0.0
A10021799,1,2,71.04411764705883,78.3529411764706,63.73529411764706,14.617647058823536,78.3529411764706,63.73529411764706,동래중;유락여자중,0,0,0,,,,0,2,False,0.0
A10021800,1,2,80.19117647058823,80.5,79.88235294117646,0.6176470588235361,80.5,79.88235294117646,사직여중;사직중,0,0,0,,,,0,2,False,0.0
A10021810,1,3,65.62745098039215,80.5,36.50000000000001,43.99999999999999,80.5,36.50000000000001,사직여중;사직중;온천중,0,0,0,,,,0,3,False,0.0
A10021874,1,3,59.52941176470589,78.3529411764706,36.50000000000001,41.85294117647059,78.3529411764706,36.50000000000001,동래중;온천중;유락여중,0,0,0,,,,0,3,False,0.0
A10021896,1,3,53.72549019607843,58.67647058823528,45.20588235294118,13.470588235294102,58.67647058823528,45.20588235294118,동평여중;동평중;부산진중,0,0,0,,,,0,3,False,0.0
A10021914,1,5,41.476470588235294,71.8529411764706,26.294117647058822,45.55882352941177,71.8529411764706,26.294117647058822,동신중;안락중;충렬중;학산여자중;혜화여자중,0,0,0,,,,0,5,False,0.0
A10021915,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10021977,1,4,72.78676470588235,94.26470588235294,36.50000000000001,57.764705882352935,94.26470588235294,36.50000000000001,사직여중;사직중;여명중;온천중,0,0,0,,,,0,4,False,0.0
A10022002,1,3,61.88235294117647,88.5,45.44117647058823,43.05882352941177,88.5,45.44117647058823,동현중;부곡여자중;장전중,0,0,0,,,,0,3,False,0.0
A10022060,1,3,65.62745098039215,80.5,36.50000000000001,43.99999999999999,80.5,36.50000000000001,사직여중;사직중;온천중,0,0,0,,,,0,3,False,0.0
A10022061,1,3,59.529411764705884,78.3529411764706,36.50000000000001,41.85294117647059,78.3529411764706,36.50000000000001,동래중;온천중;유락여중,0,0,0,,,,0,3,False,0.0
